library_ID,title,organism,collection_date,geo_loc_name,depth,samp_size,size_frac,lat_lon,design_description,env_broad_scale,env_local_scale,env_medium,collection_method,samp_collect_device,samp_mat_process,source_material_id,sample_name,sample_accession,study_accession
P12051_1258,18S rRNA NA 2018-08-27 NA By31,Seawater,2018-08-27T00:00:00Z,By31,60-100,4 litres,20,58.58333 18.23333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-219,NA,ENA:ERR4314829,ENA:PRJEB39191
P12051_1259,18S rRNA NA 2018-08-27 NA By31,Seawater,2018-08-27T00:00:00Z,By31,60-100,4 litres,0.2,58.58333 18.23333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-221,NA,ENA:ERR4314830,ENA:PRJEB39191
P12051_1260,18S rRNA NA 2018-08-27 NA By31,Seawater,2018-08-27T00:00:00Z,By31,30-60,4 litres,20,58.58333 18.23333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-213,NA,ENA:ERR4314831,ENA:PRJEB39191
P12051_1261,18S rRNA NA 2018-08-27 NA By31,Seawater,2018-08-27T00:00:00Z,By31,30-60,4 litres,2,58.58333 18.23333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-214,NA,ENA:ERR4314832,ENA:PRJEB39191
P12051_1262,18S rRNA NA 2018-08-27 NA By31,Seawater,2018-08-27T00:00:00Z,By31,30-60,4 litres,0.2,58.58333 18.23333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-215,NA,ENA:ERR4314833,ENA:PRJEB39191
P12051_1263,18S rRNA NA 2018-08-27 NA By31,Seawater,2018-08-27T00:00:00Z,By31,0-25,4 litres,20,58.58333 18.23333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-207,NA,ENA:ERR4314834,ENA:PRJEB39191
P12051_1264,18S rRNA NA 2018-08-27 NA By31,Seawater,2018-08-27T00:00:00Z,By31,0-25,4 litres,2,58.58333 18.23333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-208,NA,ENA:ERR4314835,ENA:PRJEB39191
P12051_1265,18S rRNA NA 2018-08-27 NA By31,Seawater,2018-08-27T00:00:00Z,By31,0-25,4 litres,0.2,58.58333 18.23333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-209,NA,ENA:ERR4314836,ENA:PRJEB39191
P12051_1266,18S rRNA NA 2018-08-27 NA By31,Seawater,2018-08-27T00:00:00Z,By31,60-100,4 litres,20,58.58333 18.23333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-222,NA,ENA:ERR4314837,ENA:PRJEB39191
P12051_1267,18S rRNA NA 2018-08-27 NA By31,Seawater,2018-08-27T00:00:00Z,By31,60-100,4 litres,2,58.58333 18.23333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-223,NA,ENA:ERR4314838,ENA:PRJEB39191
P12051_1268,18S rRNA NA 2018-08-27 NA By31,Seawater,2018-08-27T00:00:00Z,By31,60-100,4 litres,0.2,58.58333 18.23333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-224,NA,ENA:ERR4314839,ENA:PRJEB39191
P12051_1269,18S rRNA NA 2018-08-27 NA By31,Seawater,2018-08-27T00:00:00Z,By31,30-60,4 litres,20,58.58333 18.23333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-216,NA,ENA:ERR4314840,ENA:PRJEB39191
P12051_1270,18S rRNA NA 2018-08-27 NA By31,Seawater,2018-08-27T00:00:00Z,By31,30-60,4 litres,2,58.58333 18.23333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-217,NA,ENA:ERR4314841,ENA:PRJEB39191
P12051_1271,18S rRNA NA 2018-08-27 NA By31,Seawater,2018-08-27T00:00:00Z,By31,30-60,4 litres,0.2,58.58333 18.23333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-218,NA,ENA:ERR4314842,ENA:PRJEB39191
P12051_1272,18S rRNA NA 2018-08-27 NA By31,Seawater,2018-08-27T00:00:00Z,By31,0-25,4 litres,20,58.58333 18.23333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-210,NA,ENA:ERR4314843,ENA:PRJEB39191
P12051_1273,18S rRNA NA 2018-08-27 NA By31,Seawater,2018-08-27T00:00:00Z,By31,0-25,4 litres,2,58.58333 18.23333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-211,NA,ENA:ERR4314844,ENA:PRJEB39191
P12051_1274,18S rRNA NA 2018-08-27 NA By31,Seawater,2018-08-27T00:00:00Z,By31,0-25,4 litres,0.2,58.58333 18.23333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-212,NA,ENA:ERR4314845,ENA:PRJEB39191
P12051_1275,18S rRNA S.baltica 2017-06-19 Surface By31,S.baltica,2017-06-19T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-26,O_d_134,ENA:ERR4314846,ENA:PRJEB39191
P12051_1276,18S rRNA S.baltica 2017-06-19 Surface By31,S.baltica,2017-06-19T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-26,O_d_137,ENA:ERR4314847,ENA:PRJEB39191
P12051_1277,18S rRNA S.baltica 2017-06-19 Surface By31,S.baltica,2017-06-19T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-26,O_d_138,ENA:ERR4314848,ENA:PRJEB39191
P15212_4001,18S rRNA Temora 2019-06-01 Surface BY2,Temora,2019-06-01T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-652_1,D-652_1,ENA:ERR9523640,ENA:PRJEB52087
P15212_4002,18S rRNA Temora 2019-06-01 Surface BY2,Temora,2019-06-01T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-652_2,D-652_2,ENA:ERR9523641,ENA:PRJEB52087
P15212_4003,18S rRNA Temora 2019-06-01 Surface BY2,Temora,2019-06-01T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-652_3,D-652_3,ENA:ERR9523642,ENA:PRJEB52087
P15212_4004,18S rRNA Temora 2019-06-01 Surface BY2,Temora,2019-06-01T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-652_4,D-652_4,ENA:ERR9523643,ENA:PRJEB52087
P15212_4005,18S rRNA Temora 2019-06-01 Surface BY2,Temora,2019-06-01T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-652_5,D-652_5,ENA:ERR9523644,ENA:PRJEB52087
P15212_4006,18S rRNA Acartia 2019-06-01 Surface BY2,Acartia,2019-06-01T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-652_6,D-652_6,ENA:ERR9523645,ENA:PRJEB52087
P15212_4007,18S rRNA Acartia 2019-06-01 Surface BY2,Acartia,2019-06-01T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-652_7,D-652_7,ENA:ERR9523646,ENA:PRJEB52087
P15212_4008,18S rRNA Acartia 2019-06-01 Surface BY2,Acartia,2019-06-01T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-652_8,D-652_8,ENA:ERR9523647,ENA:PRJEB52087
P15212_4009,18S rRNA Acartia 2019-06-01 Surface BY2,Acartia,2019-06-01T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-652_9,D-652_9,ENA:ERR9523648,ENA:PRJEB52087
P15212_4010,18S rRNA Acartia 2019-06-01 Surface BY2,Acartia,2019-06-01T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-652_10,D-652_10,ENA:ERR9523649,ENA:PRJEB52087
P15212_4011,18S rRNA Evadne 2019-06-01 Surface BY2,Evadne,2019-06-01T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-652_11,D-652_11,ENA:ERR9523650,ENA:PRJEB52087
P15212_4012,18S rRNA Evadne 2019-06-01 Surface BY2,Evadne,2019-06-01T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-652_12,D-652_12,ENA:ERR9523651,ENA:PRJEB52087
P15212_4013,18S rRNA Evadne 2019-06-01 Surface BY2,Evadne,2019-06-01T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-652_13,D-652_13,ENA:ERR9523652,ENA:PRJEB52087
P15212_4014,18S rRNA Evadne 2019-06-01 Surface BY2,Evadne,2019-06-01T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-652_14,D-652_14,ENA:ERR9523653,ENA:PRJEB52087
P15212_4015,18S rRNA Evadne 2019-06-01 Surface BY2,Evadne,2019-06-01T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-652_15,D-652_15,ENA:ERR9523654,ENA:PRJEB52087
P15212_4016,18S rRNA Centropages 2019-06-01 Surface BY2,Centropages,2019-06-01T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-652_16,D-652_16,ENA:ERR9523655,ENA:PRJEB52087
P15212_4017,18S rRNA Centropages 2019-06-01 Surface BY2,Centropages,2019-06-01T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-652_17,D-652_17,ENA:ERR9523656,ENA:PRJEB52087
P15212_4018,18S rRNA Centropages 2019-06-01 Surface BY2,Centropages,2019-06-01T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-652_18,D-652_18,ENA:ERR9523657,ENA:PRJEB52087
P15212_4019,18S rRNA Centropages 2019-06-01 Surface BY2,Centropages,2019-06-01T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-652_19,D-652_19,ENA:ERR9523658,ENA:PRJEB52087
P15212_4020,18S rRNA Centropages 2019-06-01 Surface BY2,Centropages,2019-06-01T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-652_20,D-652_20,ENA:ERR9523659,ENA:PRJEB52087
P15212_4021,18S rRNA Temora 2019-06-01 Surface BY5,Temora,2019-06-01T00:00:00Z,By5,0-30,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-639_1,D-639_1,ENA:ERR9523660,ENA:PRJEB52087
P15212_4022,18S rRNA Temora 2019-06-01 Surface BY5,Temora,2019-06-01T00:00:00Z,By5,0-30,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-639_2,D-639_2,ENA:ERR9523661,ENA:PRJEB52087
P15212_4023,18S rRNA Temora 2019-06-01 Surface BY5,Temora,2019-06-01T00:00:00Z,By5,0-30,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-639_3,D-639_3,ENA:ERR9523662,ENA:PRJEB52087
P15212_4024,18S rRNA Temora 2019-06-01 Surface BY5,Temora,2019-06-01T00:00:00Z,By5,0-30,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-639_4,D-639_4,ENA:ERR9523663,ENA:PRJEB52087
P15212_4025,18S rRNA Temora 2019-06-01 Surface BY5,Temora,2019-06-01T00:00:00Z,By5,0-30,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-639_5,D-639_5,ENA:ERR9523664,ENA:PRJEB52087
P15212_4026,18S rRNA Acartia 2019-06-01 Surface BY5,Acartia,2019-06-01T00:00:00Z,By5,0-30,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-639_6,D-639_6,ENA:ERR9523665,ENA:PRJEB52087
P15212_4027,18S rRNA Acartia 2019-06-01 Surface BY5,Acartia,2019-06-01T00:00:00Z,By5,0-30,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-639_7,D-639_7,ENA:ERR9523666,ENA:PRJEB52087
P15212_4028,18S rRNA Acartia 2019-06-01 Surface BY5,Acartia,2019-06-01T00:00:00Z,By5,0-30,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-639_8,D-639_8,ENA:ERR9523667,ENA:PRJEB52087
P15212_4029,18S rRNA Acartia 2019-06-01 Surface BY5,Acartia,2019-06-01T00:00:00Z,By5,0-30,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-639_9,D-639_9,ENA:ERR9523668,ENA:PRJEB52087
P15212_4030,18S rRNA Acartia 2019-06-01 Surface BY5,Acartia,2019-06-01T00:00:00Z,By5,0-30,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-639_10,D-639_10,ENA:ERR9523669,ENA:PRJEB52087
P15212_4031,18S rRNA Evadne 2019-06-01 Surface BY5,Evadne,2019-06-01T00:00:00Z,By5,0-30,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-639_11,D-639_11,ENA:ERR9523670,ENA:PRJEB52087
P15212_4032,18S rRNA Evadne 2019-06-01 Surface BY5,Evadne,2019-06-01T00:00:00Z,By5,0-30,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-639_12,D-639_12,ENA:ERR9523671,ENA:PRJEB52087
P15212_4033,18S rRNA Evadne 2019-06-01 Surface BY5,Evadne,2019-06-01T00:00:00Z,By5,0-30,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-639_13,D-639_13,ENA:ERR9523672,ENA:PRJEB52087
P15212_4034,18S rRNA Evadne 2019-06-01 Surface BY5,Evadne,2019-06-01T00:00:00Z,By5,0-30,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-639_14,D-639_14,ENA:ERR9523673,ENA:PRJEB52087
P15212_4035,18S rRNA Evadne 2019-06-01 Surface BY5,Evadne,2019-06-01T00:00:00Z,By5,0-30,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-639_15,D-639_15,ENA:ERR9523674,ENA:PRJEB52087
P15212_4036,18S rRNA Centropages 2019-06-01 Surface BY5,Centropages,2019-06-01T00:00:00Z,By5,0-30,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-639_16,D-639_16,ENA:ERR9523675,ENA:PRJEB52087
P15212_4037,18S rRNA Centropages 2019-06-01 Surface BY5,Centropages,2019-06-01T00:00:00Z,By5,0-30,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-639_17,D-639_17,ENA:ERR9523676,ENA:PRJEB52087
