library_ID,title,organism,collection_date,geo_loc_name,depth,samp_size,size_frac,lat_lon,design_description,env_broad_scale,env_local_scale,env_medium,collection_method,samp_collection_device,samp_mat_process,source_material_ID,sample_name,sample_accession,study_accession
P31353_2225,18S rRNA Gasterosteus aculeatus 2022-10-09 BIAS22,Gasterosteus aculeatus,2022-10-09,46G8,NA,1 individual,80 mm,58.78598333 18.79238333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",P2225,207.BIAS22_SPIGG_16_18S,ENA:ERS23543645,ENA:PRJEB85974
P31353_2226,18S rRNA Gasterosteus aculeatus 2022-10-09 BIAS22,Gasterosteus aculeatus,2022-10-09,46G8,NA,1 individual,60 mm,58.78598333 18.79238333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",P2226,207.BIAS22_SPIGG_17_18S,ENA:ERS23543646,ENA:PRJEB85974
P31353_2227,18S rRNA Gasterosteus aculeatus 2022-10-09 BIAS22,Gasterosteus aculeatus,2022-10-09,46G8,NA,1 individual,65 mm,58.78598333 18.79238333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",P2227,207.BIAS22_SPIGG_18_18S,ENA:ERS23543647,ENA:PRJEB85974
P30617_1132,18S rRNA Gasterosteus aculeatus 2022-05-13 SPRAS22,Gasterosteus aculeatus,2022-05-13,44G7,NA,1 individual,75 mm,57.7417017666667 17.5675450333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1132,Trawl_121.SPRAS22_SPIGG_89_18S,ENA:ERS23543649,ENA:PRJEB85974
P30617_1133,18S rRNA Gasterosteus aculeatus 2022-05-14 SPRAS22,Gasterosteus aculeatus,2022-05-14,43G7,NA,1 individual,55 mm,57.3839776333333 17.5022797333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1133,Trawl_122.SPRAS22_SPIGG_100_18S,ENA:ERS23543650,ENA:PRJEB85974
P30617_1134,18S rRNA Sprattus sprattus 2022-05-13 SPRAS22,Sprattus sprattus,2022-05-13,44G8,NA,1 individual,135 mm,57.9526785 18.2313046833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1134,Trawl_120.SPRAS22_SK.SILL_79_18S,ENA:ERS23543651,ENA:PRJEB85974
P30617_1135,18S rRNA Sprattus sprattus 2022-05-14 SPRAS22,Sprattus sprattus,2022-05-14,43G7,NA,1 individual,125 mm,57.3839776333333 17.5022797333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1135,Trawl_122.SPRAS22_SK.SILL_87_18S,ENA:ERS23543652,ENA:PRJEB85974
P30617_1136,18S rRNA Clupea harengus 2022-05-14 SPRAS22,Clupea harengus,2022-05-14,43G7,NA,1 individual,190 mm,57.3839776333333 17.5022797333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1136,Trawl_122.SPRAS22_SILL_81_18S,ENA:ERS23543653,ENA:PRJEB85974
P30617_1137,18S rRNA Clupea harengus 2022-05-15 SPRAS22,Clupea harengus,2022-05-15,42G6,NA,1 individual,170 mm,56.5127827333333 16.9490442,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G6,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1137,Trawl_129.SPRAS22_SILL_147_18S,ENA:ERS23543655,ENA:PRJEB85974
P30617_1138,18S rRNA WP2 2022-05-11 SPRAS22,WP2,2022-05-11,44G7,0-80,20414.06906 L,90 micrometers,57.68384495 17.2606771833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G7,Seawater,Vertical Plankton Net,"WP2, 90um","Bulk DNA extraction, QIAmp Micro Kit",S1138,Trawl_111.SPRAS22_WP2_1_18S,ENA:ERS23543656,ENA:PRJEB85974
P30617_1139,18S rRNA WP2 2022-05-11 SPRAS22,WP2,2022-05-11,45G7,0-80,20414.06906 L,90 micrometers,58.149838 17.52989,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Vertical Plankton Net,"WP2, 90um","Bulk DNA extraction, QIAmp Micro Kit",S1139,Trawl_112.SPRAS22_WP2_2_18S,ENA:ERS23543657,ENA:PRJEB85974
P30617_1140,18S rRNA WP2 2022-05-11 SPRAS22,WP2,2022-05-11,46G8,0-80,20414.06906 L,90 micrometers,58.7135659166667 18.32557695,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Vertical Plankton Net,"WP2, 90um","Bulk DNA extraction, QIAmp Micro Kit",S1140,Trawl_113.SPRAS22_WP2_3_18S,ENA:ERS23543658,ENA:PRJEB85974
P30617_1141,18S rRNA WP2 2022-05-12 SPRAS22,WP2,2022-05-12,46G8,0-80,20414.06906 L,90 micrometers,58.8032563333333 18.5643788,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Vertical Plankton Net,"WP2, 90um","Bulk DNA extraction, QIAmp Micro Kit",S1141,Trawl_115.SPRAS22_WP2_4_18S,ENA:ERS23543659,ENA:PRJEB85974
P30617_1142,18S rRNA WP2 2022-05-12 SPRAS22,WP2,2022-05-12,45G8,0-80,20414.0690630265 L,90 micrometers,58.3952986 18.8556604,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Vertical Plankton Net,"WP2, 90um","Bulk DNA extraction, QIAmp Micro Kit",S1142,Trawl_116.SPRAS22_WP2_5_18S,ENA:ERS23543660,ENA:PRJEB85974
P30617_1143,18S rRNA WP2 2022-05-12 SPRAS22,WP2,2022-05-12,45G8,0-80,20414.06906 L,90 micrometers,58.1124093666667 18.1577327666667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Vertical Plankton Net,"WP2, 90um","Bulk DNA extraction, QIAmp Micro Kit",S1143,Trawl_117.SPRAS22_WP2_6_18S,ENA:ERS23543661,ENA:PRJEB85974
P30617_1144,18S rRNA WP2 2022-05-13 SPRAS22,WP2,2022-05-13,45G7,0-80,20414.06906 L,90 micrometers,58.1687291833333 17.7208222,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Vertical Plankton Net,"WP2, 90um","Bulk DNA extraction, QIAmp Micro Kit",S1144,Trawl_119.SPRAS22_WP2_7_18S,ENA:ERS23543662,ENA:PRJEB85974
P30617_1145,18S rRNA WP2 2022-05-13 SPRAS22,WP2,2022-05-13,44G8,0-80,20414.06906 L,90 micrometers,57.95738855 18.2486995166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G8,Seawater,Vertical Plankton Net,"WP2, 90um","Bulk DNA extraction, QIAmp Micro Kit",S1145,Trawl_120.SPRAS22_WP2_8_18S,ENA:ERS23543663,ENA:PRJEB85974
P30617_1146,18S rRNA Sprattus sprattus 2022-05-11 SPRAS22,Sprattus sprattus,2022-05-11,44G7,NA,1 individual,120 mm,57.6737907 17.2428452333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1146,Trawl_111.SPRAS22_SK.SILL_1_18S,ENA:ERS23543664,ENA:PRJEB85974
P30617_1147,18S rRNA Sprattus sprattus 2022-05-11 SPRAS22,Sprattus sprattus,2022-05-11,44G7,NA,1 individual,125 mm,57.6737907 17.2428452333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1147,Trawl_111.SPRAS22_SK.SILL_3_18S,ENA:ERS23543665,ENA:PRJEB85974
P30617_1148,18S rRNA Sprattus sprattus 2022-05-11 SPRAS22,Sprattus sprattus,2022-05-11,44G7,NA,1 individual,120 mm,57.6737907 17.2428452333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1148,Trawl_111.SPRAS22_SK.SILL_6_18S,ENA:ERS23543666,ENA:PRJEB85974
P30617_1149,18S rRNA Sprattus sprattus 2022-05-11 SPRAS22,Sprattus sprattus,2022-05-11,45G7,NA,1 individual,105 mm,58.1405559833333 17.5216616166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1149,Trawl_112.SPRAS22_SK.SILL_12_18S,ENA:ERS23543667,ENA:PRJEB85974
P30617_1150,18S rRNA Sprattus sprattus 2022-05-11 SPRAS22,Sprattus sprattus,2022-05-11,45G7,NA,1 individual,105 mm,58.1405559833333 17.5216616166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1150,Trawl_112.SPRAS22_SK.SILL_15_18S,ENA:ERS23543668,ENA:PRJEB85974
P30617_1151,18S rRNA Sprattus sprattus 2022-05-11 SPRAS22,Sprattus sprattus,2022-05-11,45G7,NA,1 individual,105 mm,58.1405559833333 17.5216616166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1151,Trawl_112.SPRAS22_SK.SILL_17_18S,ENA:ERS23543669,ENA:PRJEB85974
P30617_1152,18S rRNA Clupea harengus 2022-05-11 SPRAS22,Clupea harengus,2022-05-11,44G7,NA,1 individual,165 mm,57.6737907 17.2428452333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1152,Trawl_111.SPRAS22_SILL_4_18S,ENA:ERS23543670,ENA:PRJEB85974
P30617_1153,18S rRNA Clupea harengus 2022-05-11 SPRAS22,Clupea harengus,2022-05-11,44G7,NA,1 individual,165 mm,57.6737907 17.2428452333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1153,Trawl_111.SPRAS22_SILL_8_18S,ENA:ERS23543671,ENA:PRJEB85974
P30617_1154,18S rRNA Clupea harengus 2022-05-11 SPRAS22,Clupea harengus,2022-05-11,44G7,NA,1 individual,170 mm,57.6737907 17.2428452333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1154,Trawl_111.SPRAS22_SILL_9_18S,ENA:ERS23543672,ENA:PRJEB85974
P30617_1155,18S rRNA Clupea harengus 2022-05-11 SPRAS22,Clupea harengus,2022-05-11,45G7,NA,1 individual,165 mm,58.1405559833333 17.5216616166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1155,Trawl_112.SPRAS22_SILL_16_18S,ENA:ERS23543673,ENA:PRJEB85974
P30617_1156,18S rRNA Clupea harengus 2022-05-11 SPRAS22,Clupea harengus,2022-05-11,45G7,NA,1 individual,175 mm,58.1405559833333 17.5216616166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1156,Trawl_112.SPRAS22_SILL_17_18S,ENA:ERS23543675,ENA:PRJEB85974
P30617_1157,18S rRNA Clupea harengus 2022-05-11 SPRAS22,Clupea harengus,2022-05-11,45G7,NA,1 individual,170 mm,58.1405559833333 17.5216616166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1157,Trawl_112.SPRAS22_SILL_18_18S,ENA:ERS23543676,ENA:PRJEB85974
P30617_1158,18S rRNA Gasterosteus aculeatus 2022-05-11 SPRAS22,Gasterosteus aculeatus,2022-05-11,44G7,NA,1 individual,60 mm,57.6737907 17.2428452333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1158,Trawl_111.SPRAS22_SPIGG_2_18S,ENA:ERS23543677,ENA:PRJEB85974
P30617_1159,18S rRNA Gasterosteus aculeatus 2022-05-11 SPRAS22,Gasterosteus aculeatus,2022-05-11,44G7,NA,1 individual,55 mm,57.6737907 17.2428452333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1159,Trawl_111.SPRAS22_SPIGG_5_18S,ENA:ERS23543679,ENA:PRJEB85974
P30617_1160,18S rRNA Gasterosteus aculeatus 2022-05-11 SPRAS22,Gasterosteus aculeatus,2022-05-11,44G7,NA,1 individual,60 mm,57.6737907 17.2428452333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1160,Trawl_111.SPRAS22_SPIGG_7_18S,ENA:ERS23543681,ENA:PRJEB85974
P30617_1161,18S rRNA Gasterosteus aculeatus 2022-05-11 SPRAS22,Gasterosteus aculeatus,2022-05-11,45G7,NA,1 individual,50 mm,58.1405559833333 17.5216616166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1161,Trawl_112.SPRAS22_SPIGG_13_18S,ENA:ERS23543682,ENA:PRJEB85974
P30617_1162,18S rRNA Gasterosteus aculeatus 2022-05-11 SPRAS22,Gasterosteus aculeatus,2022-05-11,45G7,NA,1 individual,50 mm,58.1405559833333 17.5216616166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1162,Trawl_112.SPRAS22_SPIGG_15_18S,ENA:ERS23543683,ENA:PRJEB85974
P30617_1163,18S rRNA Gasterosteus aculeatus 2022-05-11 SPRAS22,Gasterosteus aculeatus,2022-05-11,45G7,NA,1 individual,50 mm,58.1405559833333 17.5216616166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1163,Trawl_112.SPRAS22_SPIGG_18_18S,ENA:ERS23543684,ENA:PRJEB85974
P30617_1164,18S rRNA Gasterosteus aculeatus 2022-05-11 SPRAS22,Gasterosteus aculeatus,2022-05-11,46G8,NA,1 individual,55 mm,58.7021176333333 18.3091798166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1164,Trawl_113.SPRAS22_SPIGG_22_18S,ENA:ERS23543685,ENA:PRJEB85974
P30617_1165,18S rRNA Gasterosteus aculeatus 2022-05-11 SPRAS22,Gasterosteus aculeatus,2022-05-11,46G8,NA,1 individual,65 mm,58.7021176333333 18.3091798166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1165,Trawl_113.SPRAS22_SPIGG_24_18S,ENA:ERS23543686,ENA:PRJEB85974
P30617_1166,18S rRNA Gasterosteus aculeatus 2022-05-11 SPRAS22,Gasterosteus aculeatus,2022-05-11,46G8,NA,1 individual,70 mm,58.7021176333333 18.3091798166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1166,Trawl_113.SPRAS22_SPIGG_29_18S,ENA:ERS23543687,ENA:PRJEB85974
P30617_1167,18S rRNA Gasterosteus aculeatus 2022-05-15 SPRAS22,Gasterosteus aculeatus,2022-05-15,42G6,NA,1 individual,65 mm,56.5127827333333 16.9490442,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G6,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1167,Trawl_129.SPRAS22_SPIGG_124_18S,ENA:ERS23543688,ENA:PRJEB85974
P30617_1168,18S rRNA Gasterosteus aculeatus 2022-05-15 SPRAS22,Gasterosteus aculeatus,2022-05-15,42G6,NA,1 individual,55 mm,56.5127827333333 16.9490442,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G6,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1168,Trawl_129.SPRAS22_SPIGG_127_18S,ENA:ERS23543689,ENA:PRJEB85974
P30617_1169,18S rRNA Gasterosteus aculeatus 2022-05-15 SPRAS22,Gasterosteus aculeatus,2022-05-15,42G6,NA,1 individual,65 mm,56.5127827333333 16.9490442,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G6,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1169,Trawl_129.SPRAS22_SPIGG_128_18S,ENA:ERS23543690,ENA:PRJEB85974
P30617_1170,18S rRNA Gasterosteus aculeatus 2022-05-16 SPRAS22,Gasterosteus aculeatus,2022-05-16,43G7,NA,1 individual,65 mm,57.1576731666667 17.3177403,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1170,Trawl_132.SPRAS22_SPIGG_133_18S,ENA:ERS23543691,ENA:PRJEB85974
P30617_1171,18S rRNA Gasterosteus aculeatus 2022-05-16 SPRAS22,Gasterosteus aculeatus,2022-05-16,43G7,NA,1 individual,65 mm,57.1576731666667 17.3177403,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1171,Trawl_132.SPRAS22_SPIGG_136_18S,ENA:ERS23543692,ENA:PRJEB85974
P30617_1172,18S rRNA Gasterosteus aculeatus 2022-05-16 SPRAS22,Gasterosteus aculeatus,2022-05-16,43G7,NA,1 individual,50 mm,57.1576731666667 17.3177403,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1172,Trawl_132.SPRAS22_SPIGG_139_18S,ENA:ERS23543693,ENA:PRJEB85974
P30617_1173,18S rRNA Sprattus sprattus 2022-05-11 SPRAS22,Sprattus sprattus,2022-05-11,46G8,NA,1 individual,120 mm,58.7021176333333 18.3091798166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1173,Trawl_113.SPRAS22_SK.SILL_22_18S,ENA:ERS23543694,ENA:PRJEB85974
P30617_1174,18S rRNA Sprattus sprattus 2022-05-11 SPRAS22,Sprattus sprattus,2022-05-11,46G8,NA,1 individual,100 mm,58.7021176333333 18.3091798166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1174,Trawl_113.SPRAS22_SK.SILL_23_18S,ENA:ERS23543695,ENA:PRJEB85974
P30617_1175,18S rRNA Sprattus sprattus 2022-05-11 SPRAS22,Sprattus sprattus,2022-05-11,46G8,NA,1 individual,100 mm,58.7021176333333 18.3091798166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1175,Trawl_113.SPRAS22_SK.SILL_28_18S,ENA:ERS23543696,ENA:PRJEB85974
P30617_1176,18S rRNA Sprattus sprattus 2022-05-15 SPRAS22,Sprattus sprattus,2022-05-15,42G6,NA,1 individual,115 mm,56.5127827333333 16.9490442,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G6,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1176,Trawl_129.SPRAS22_SK.SILL_143_18S,ENA:ERS23543697,ENA:PRJEB85974
P30617_1177,18S rRNA Sprattus sprattus 2022-05-15 SPRAS22,Sprattus sprattus,2022-05-15,42G6,NA,1 individual,105 mm,56.5127827333333 16.9490442,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G6,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1177,Trawl_129.SPRAS22_SK.SILL_144_18S,ENA:ERS23543698,ENA:PRJEB85974
P30617_1178,18S rRNA Sprattus sprattus 2022-05-15 SPRAS22,Sprattus sprattus,2022-05-15,42G6,NA,1 individual,110 mm,56.5127827333333 16.9490442,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G6,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1178,Trawl_129.SPRAS22_SK.SILL_147_18S,ENA:ERS23543699,ENA:PRJEB85974
P30617_1179,18S rRNA Sprattus sprattus 2022-05-16 SPRAS22,Sprattus sprattus,2022-05-16,43G7,NA,1 individual,110 mm,57.1576731666667 17.3177403,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1179,Trawl_132.SPRAS22_SK.SILL_153_18S,ENA:ERS23543700,ENA:PRJEB85974
P30617_1180,18S rRNA Sprattus sprattus 2022-05-16 SPRAS22,Sprattus sprattus,2022-05-16,43G7,NA,1 individual,110 mm,57.1576731666667 17.3177403,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1180,Trawl_132.SPRAS22_SK.SILL_156_18S,ENA:ERS23543701,ENA:PRJEB85974
P30617_1181,18S rRNA Sprattus sprattus 2022-05-16 SPRAS22,Sprattus sprattus,2022-05-16,43G7,NA,1 individual,110 mm,57.1576731666667 17.3177403,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1181,Trawl_132.SPRAS22_SK.SILL_157_18S,ENA:ERS23543702,ENA:PRJEB85974
P30617_1182,18S rRNA Clupea harengus 2022-05-13 SPRAS22,Clupea harengus,2022-05-13,44G8,NA,1 individual,175 mm,57.9526785 18.2313046833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1182,Trawl_120.SPRAS22_SILL_73_18S,ENA:ERS23543703,ENA:PRJEB85974
